Mod name,Registry name,Item ID Name,Category,"Ingredient
Type",Type,Specific,Extra,Extra2,"Serving
Style",Cooked/Raw,
ExtraDelight,extradelight:caramel_cheescake_slice,caramel_cheescake_slice,dessert,,cheesecake,caramel,,,slice,,
ExtraDelight,extradelight:caramel_cheesecake_item,caramel_cheesecake_item,meal,,cheesecake,caramel,,,feast,,
ExtraDelight,extradelight:caramel_custard,caramel_custard,dessert,,custard,caramel,,,,,
ExtraDelight,extradelight:caramel_golden_apple,caramel_golden_apple,dessert,,caramel_apple,golden,,,,,
ExtraDelight,extradelight:caramel_popcorn,caramel_popcorn,dessert,,popcorn,caramel,,,,,
ExtraDelight,extradelight:caramel_popsicle,caramel_popsicle,dessert,,popsicle,caramel,,,,,
ExtraDelight,extradelight:caramel_sauce,caramel_sauce,ingredient,,sauce,caramel,,,,,
ExtraDelight,extradelight:carrot_jam,carrot_jam,ingredient,,jam,carrot,,,,,
ExtraDelight,extradelight:carrot_salad,carrot_salad,meal,,salad,carrot,,,,,
ExtraDelight,extradelight:carrot_soup,carrot_soup,meal,,soup,carrot,,,,,
ExtraDelight,extradelight:charcuterie_board,charcuterie_board,meal,,charcuterie,,,,serving,,
ExtraDelight,extradelight:charcuterie_board_feast,charcuterie_board_feast,meal,,charcuterie,,,,feast,,
ExtraDelight,extradelight:cheese,cheese,ingredient,,cheese,,,,,,
ExtraDelight,extradelight:cheese_sandwich,cheese_sandwich,meal,,sandwich,cheese,,,,,
ExtraDelight,extradelight:cheeseburger,cheeseburger,meal,,burger,cheese,,,,,
ExtraDelight,extradelight:cheesecake,cheesecake,meal,,cheesecake,plain,,,feast,,
ExtraDelight,extradelight:cheesecake_slice,cheesecake_slice,dessert,,cheesecake,plain,,,slice,,
ExtraDelight,extradelight:chicken_alfredo,chicken_alfredo,meal,,pasta,alfredo,chicken,,,,
ExtraDelight,extradelight:chicken_bog,chicken_bog,meal,,bog,chicken,,,,,
ExtraDelight,extradelight:chicken_fried_steak,chicken_fried_steak,meal,,chicken_fried_steak,,,,,,
ExtraDelight,extradelight:chicken_nuggets,chicken_nuggets,meal,,nuggets,chicken,,,,,
ExtraDelight,extradelight:chicken_parm,chicken_parm,meal,,chicken_parm,,,,,,
ExtraDelight,extradelight:chicken_patty,chicken_patty,meal,,patty,chicken,,,,,
ExtraDelight,extradelight:chicken_salad,chicken_salad,meal,,salad,chicken,,,,,
ExtraDelight,extradelight:chicken_salad_sandwich,chicken_salad_sandwich,meal,,sandwich,chicken_salad,,,,,
ExtraDelight,extradelight:chicken_stew,chicken_stew,meal,,stew,chicken,,,serving,,
ExtraDelight,extradelight:chicken_stew_feast,chicken_stew_feast,meal,,stew,chicken,,,feast,,
ExtraDelight,extradelight:chicken_stew_rice,chicken_stew_rice,meal,,stew_over_rice,chicken,,,,,
ExtraDelight,extradelight:chocolate_cheesecake,chocolate_cheesecake,meal,,cheesecake,chocolate,,,feast,,
ExtraDelight,extradelight:chocolate_cheesecake_slice,chocolate_cheesecake_slice,dessert,,cheesecake,chocolate,,,slice,,
ExtraDelight,extradelight:chocolate_chip_cookie_dough,chocolate_chip_cookie_dough,ingredient,,cookie_dough,chocolate_chip,,,,,
ExtraDelight,extradelight:chocolate_custard,chocolate_custard,dessert,,custard,chocolate,,,,,
ExtraDelight,extradelight:chocolate_ice_cream,chocolate_ice_cream,dessert,,ice_cream,chocolate,,,,,
ExtraDelight,extradelight:chocolate_milk,chocolate_milk,drink,,milk,chocolate,,,,,
ExtraDelight,extradelight:chocolate_milkshake,chocolate_milkshake,drink,,milkshake,chocolate,,,,,
ExtraDelight,extradelight:christmas_pudding,christmas_pudding,dessert,,pudding,christmas,,,serving,,
ExtraDelight,extradelight:christmas_pudding_feast,christmas_pudding_feast,meal,,pudding,christmas,,,feast,,
ExtraDelight,extradelight:cinnamon_popsicle,cinnamon_popsicle,dessert,,popsicle,cinnamon,,,,,
ExtraDelight,extradelight:cinnamon_rolls,cinnamon_rolls,dessert,,sweet_roll,cinnamon,,,serving,,
ExtraDelight,extradelight:cinnamon_rolls_feast,cinnamon_rolls_feast,meal,,sweet_roll,cinnamon,,,feast,,
ExtraDelight,extradelight:cinnamon_stick,cinnamon_stick,ingredient,,cinnamon,stick,,,,,
ExtraDelight,extradelight:coffe_cake_feast,coffe_cake_feast,meal,,cake,coffee,,,feast,,
ExtraDelight,extradelight:coffee_cake_slice,coffee_cake_slice,meal,,cake,coffee,,,feast,,
ExtraDelight,extradelight:congee,congee,meal,,congee,,,,,,
ExtraDelight,extradelight:cooked_cactus,cooked_cactus,ingredient,,cactus,,,,,cooked,
ExtraDelight,extradelight:cooked_chicken_patty,cooked_chicken_patty,ingredient,,patty,chicken,,,,cooked,
ExtraDelight,extradelight:cooked_corn,cooked_corn,ingredient,,corn,,,,,cooked,
ExtraDelight,extradelight:cooked_pasta,cooked_pasta,ingredient,,pasta,,,,,cooked,
ExtraDelight,extradelight:cookie_dough_ice_cream,cookie_dough_ice_cream,dessert,,ice_cream,cookie_dough,,,,,
ExtraDelight,extradelight:cookie_dough_milkshake,cookie_dough_milkshake,drink,,milkshake,cookie_dough,,,,,
ExtraDelight,extradelight:cooking_oil,cooking_oil,ingredient,,cooking_oil,,,,,,
ExtraDelight,extradelight:corn_chowder,corn_chowder,meal,,soup,chowder,corn,,,,
ExtraDelight,extradelight:corn_fritters,corn_fritters,meal,,fritter,corn,,,,,
ExtraDelight,extradelight:corn_husk,corn_husk,ingredient,,husk,corn,,,,,
ExtraDelight,extradelight:corn_meal,corn_meal,ingredient,,meal,corn,,,,,
ExtraDelight,extradelight:corn_on_cob,corn_on_cob,ingredient,,corn,on_cob,,,,raw,
ExtraDelight,extradelight:corn_pudding,corn_pudding,meal,,pudding,corn,,,serving,,
ExtraDelight,extradelight:corn_pudding_feast,corn_pudding_feast,meal,,pudding,corn,,,feast,,
ExtraDelight,extradelight:corn_seeds,corn_seeds,seed,,corn,,,,,,
ExtraDelight,extradelight:corn_silk,corn_silk,ingredient,,corn_silk,,,,,,
ExtraDelight,extradelight:corn_silk_tea,corn_silk_tea,drink,,tea,corn_silk,,,,,
ExtraDelight,extradelight:cornbread,cornbread,ingredient,,bread,corn,,,slice,,
ExtraDelight,extradelight:cornbread_feast,cornbread_feast,meal,,bread,corn,,,feast,,
ExtraDelight,extradelight:crackers,crackers,ingredient,,cracker,,,,,,
ExtraDelight,extradelight:cream_corn,cream_corn,ingredient,,corn,creamed,,,,,
ExtraDelight,extradelight:croque_madame,croque_madame,meal,,sandwich,croque_madame,,,,,
ExtraDelight,extradelight:croque_monsieur,croque_monsieur,meal,,sandwich,croque_monsieur,,,,,
ExtraDelight,extradelight:croutons,croutons,ingredient,,croutons,,,,,,
ExtraDelight,extradelight:curry,curry,meal,,stew,curry,,,serving,,
ExtraDelight,extradelight:curry_feast,curry_feast,meal,,stew,curry,,,feast,,
ExtraDelight,extradelight:curry_powder,curry_powder,ingredient,,powder,curry,,,,,
ExtraDelight,extradelight:curry_rice,curry_rice,meal,,stew_over_rice,curry,,,,,
ExtraDelight,extradelight:currywurst,currywurst,meal,,currywurst,,,,,,
ExtraDelight,extradelight:dried_fruit,dried_fruit,ingredient,,fruit,dried,,,,,
ExtraDelight,extradelight:egg_in_the_basket,egg_in_the_basket,meal,,egg_in_a_basket,,,,,,
ExtraDelight,extradelight:egg_mix,egg_mix,ingredient,,egg_mix,,,,,,
ExtraDelight,extradelight:egg_salad,egg_salad,meal,,salad,egg,,,,,
ExtraDelight,extradelight:egg_salad_sandwich,egg_salad_sandwich,meal,,sandwich,egg_salad,,,,,
ExtraDelight,extradelight:eggnog,eggnog,drink,,eggnog,,,,,,
ExtraDelight,extradelight:fish_cakes,fish_cakes,meal,,fish_cake,,,,,,
ExtraDelight,extradelight:fish_chips,fish_chips,meal,,fish_chips,,,,,,
ExtraDelight,extradelight:fish_flakes,fish_flakes,ingredient,,flakes,fish,,,,,
ExtraDelight,extradelight:fish_salad,fish_salad,meal,,salad,fish,,,,,
ExtraDelight,extradelight:fish_salad_sandwich,fish_salad_sandwich,meal,,sandwich,fish_salad,,,,,
ExtraDelight,extradelight:fish_soup,fish_soup,meal,,soup,fish,,,,,
ExtraDelight,extradelight:fish_stew_feast,fish_stew_feast,meal,,stew,fish,,,feast,,
ExtraDelight,extradelight:fish_stew_rice,fish_stew_rice,meal,,stew_over_rice,fish,,,,,
ExtraDelight,extradelight:flour,flour,ingredient,,flour,wheat,,,,,
ExtraDelight,extradelight:french_fries,french_fries,meal,,fries,potato,,,,,
ExtraDelight,extradelight:french_toast,french_toast,meal,,toast,french,,,,,
ExtraDelight,extradelight:fried_brains,fried_brains,meal,,deep_fried,brains,,,,,
ExtraDelight,extradelight:fried_chicken,fried_chicken,meal,,deep_fried,chicken,,,,,
ExtraDelight,extradelight:fried_fish,fried_fish,meal,,deep_fried,fish,,,,,
ExtraDelight,extradelight:fried_mushrooms,fried_mushrooms,meal,,deep_fried,mushrooms,,,,,
ExtraDelight,extradelight:fried_rabbit,fried_rabbit,meal,,deep_fried,rabbit,,,,,
ExtraDelight,extradelight:frosting_black,frosting_black,ingredient,,frosting,black,,,,,
ExtraDelight,extradelight:frosting_blue,frosting_blue,ingredient,,frosting,blue,,,,,
ExtraDelight,extradelight:frosting_brown,frosting_brown,ingredient,,frosting,brown,,,,,
ExtraDelight,extradelight:frosting_cyan,frosting_cyan,ingredient,,frosting,cyan,,,,,
ExtraDelight,extradelight:frosting_gray,frosting_gray,ingredient,,frosting,gray,,,,,
ExtraDelight,extradelight:frosting_green,frosting_green,ingredient,,frosting,green,,,,,
ExtraDelight,extradelight:frosting_light_blue,frosting_light_blue,ingredient,,frosting,light_blue,,,,,
ExtraDelight,extradelight:frosting_light_gray,frosting_light_gray,ingredient,,frosting,light_gray,,,,,
ExtraDelight,extradelight:frosting_lime,frosting_lime,ingredient,,frosting,lime,,,,,
ExtraDelight,extradelight:frosting_magenta,frosting_magenta,ingredient,,frosting,magenta,,,,,
ExtraDelight,extradelight:frosting_orange,frosting_orange,ingredient,,frosting,orange,,,,,
ExtraDelight,extradelight:frosting_pink,frosting_pink,ingredient,,frosting,pink,,,,,
ExtraDelight,extradelight:frosting_purple,frosting_purple,ingredient,,frosting,purple,,,,,
ExtraDelight,extradelight:frosting_red,frosting_red,ingredient,,frosting,red,,,,,
ExtraDelight,extradelight:frosting_white,frosting_white,ingredient,,frosting,white,,,,,
ExtraDelight,extradelight:frosting_yellow,frosting_yellow,ingredient,,frosting,yellow,,,,,
ExtraDelight,extradelight:fruit_bread,fruit_bread,meal,,bread,fruit,,,,,
ExtraDelight,extradelight:fudge_popsicle,fudge_popsicle,dessert,,popsicle,fudge,,,,,
ExtraDelight,extradelight:furikake,furikake,ingredient,,furikake,,,,,,
ExtraDelight,extradelight:furikake_rice,furikake_rice,meal,,rice,furikake,,,,,
ExtraDelight,extradelight:ginger,ginger,crop,vegetable,ginger,,,,,,
ExtraDelight,extradelight:ginger_beer,ginger_beer,drink,,beer,ginger,,,,,
ExtraDelight,extradelight:ginger_cutting,ginger_cutting,seed,,ginger,,,,,,
ExtraDelight,extradelight:ginger_tea,ginger_tea,drink,,tea,ginger,,,,,
ExtraDelight,extradelight:gingerbread_alex,gingerbread_alex,dessert,,cookie,gingerbread,alex,,,cooked,
ExtraDelight,extradelight:gingerbread_cookie,gingerbread_cookie,dessert,,cookie,gingerbread,cookie,,,cooked,
ExtraDelight,extradelight:gingerbread_cookie_dough,gingerbread_cookie_dough,ingredient,,cookie_dough,gingerbread,,,,raw,
ExtraDelight,extradelight:gingerbread_creeper,gingerbread_creeper,dessert,,cookie,gingerbread,creeper,,,cooked,
ExtraDelight,extradelight:gingerbread_diamond,gingerbread_diamond,dessert,,cookie,gingerbread,diamond,,,cooked,
ExtraDelight,extradelight:gingerbread_emerald,gingerbread_emerald,dessert,,cookie,gingerbread,emerald,,,cooked,
ExtraDelight,extradelight:gingerbread_pickaxe,gingerbread_pickaxe,dessert,,cookie,gingerbread,pickaxe,,,cooked,
ExtraDelight,extradelight:gingerbread_steve,gingerbread_steve,dessert,,cookie,gingerbread,steve,,,cooked,
ExtraDelight,extradelight:gingerbread_sword,gingerbread_sword,dessert,,cookie,gingerbread,sword,,,cooked,
ExtraDelight,extradelight:gingerbread_villager,gingerbread_villager,dessert,,cookie,gingerbread,villager,,,cooked,
ExtraDelight,extradelight:glazed_carrot,glazed_carrot,meal,,carrot,glazed,,,,,
ExtraDelight,extradelight:glow_berry_cheesecake,glow_berry_cheesecake,meal,,cheesecake,glow_berry,,,feast,,
ExtraDelight,extradelight:glow_berry_cheesecake_slice,glow_berry_cheesecake_slice,dessert,,cheesecake,glow_berry,,,slice,,
ExtraDelight,extradelight:glow_berry_cookie,glow_berry_cookie,dessert,,cookie,glow_berry,,,,,
ExtraDelight,extradelight:glow_berry_cookie_dough,glow_berry_cookie_dough,ingredient,,cookie_dough,glow_berry,,,,,
ExtraDelight,extradelight:glow_berry_ice_cream,glow_berry_ice_cream,dessert,,ice_cream,glow_berry,,,,,
ExtraDelight,extradelight:glow_berry_jam,glow_berry_jam,ingredient,,jam,glow_berry,,,,,
ExtraDelight,extradelight:glow_berry_juice,glow_berry_juice,drink,,juice,glow_berry,,,,,
ExtraDelight,extradelight:glow_berry_milkshake,glow_berry_milkshake,drink,,milkshake,glow_berry,,,,,
ExtraDelight,extradelight:glow_berry_pie,glow_berry_pie,meal,,pie,glow_berry,,,feast,,
ExtraDelight,extradelight:glow_berry_pie_slice,glow_berry_pie_slice,dessert,,pie,glow_berry,,,slice,,
ExtraDelight,extradelight:glow_berry_popsicle,glow_berry_popsicle,dessert,,popsicle,glow_berry,,,,,
ExtraDelight,extradelight:glow_jam_toast,glow_jam_toast,meal,,jam_toast,glow_berry,,,,,
ExtraDelight,extradelight:goat_stew,goat_stew,meal,,stew,chevon,,,serving,,
ExtraDelight,extradelight:goat_stew_feast,goat_stew_feast,meal,,stew,chevon,,,feast,,
ExtraDelight,extradelight:goat_stew_rice,goat_stew_rice,meal,,stew_over_rice,chevon,,,,,
ExtraDelight,extradelight:golden_apple_jam,golden_apple_jam,ingredient,,jam,golden_apple,,,,,
ExtraDelight,extradelight:golden_jam_toast,golden_jam_toast,meal,,jam_toast,golden_apple,,,,,
ExtraDelight,extradelight:grated_carrot,grated_carrot,ingredient,,carrot,,,,grated,,
ExtraDelight,extradelight:grated_ginger,grated_ginger,ingredient,,ginger,,,,grated,,
ExtraDelight,extradelight:grated_potato,grated_potato,ingredient,,potato,,,,grated,,
ExtraDelight,extradelight:gravy_boat_item,gravy_boat_item,ingredient,,gravy,,,,,,
ExtraDelight,extradelight:grilled_cheese,grilled_cheese,meal,,sandwich,grilled_cheese,,,,,
ExtraDelight,extradelight:grilled_corn_on_cob,grilled_corn_on_cob,ingredient,,corn,on_cob,,,,cooked,
ExtraDelight,extradelight:ground_cinnamon,ground_cinnamon,ingredient,spice,cinnamon,ground,,,,,
ExtraDelight,extradelight:haggis,haggis,meal,,haggis,,,,serving,,
ExtraDelight,extradelight:haggis_block_item,haggis_block_item,meal,,haggis,,,,feast,,
ExtraDelight,extradelight:hasenpfeffer,hasenpfeffer,meal,,stew,rabbit,,,,,
ExtraDelight,extradelight:hash,hash,meal,,hash,,,,serving,,
ExtraDelight,extradelight:hash_block_item,hash_block_item,meal,,hash,,,,feast,,
ExtraDelight,extradelight:hashbrowns,hashbrowns,meal,,hashbrowns,,,,,,
ExtraDelight,extradelight:honey_cheesecake,honey_cheesecake,meal,,cheesecake,honey,,,feast,,
ExtraDelight,extradelight:honey_cheesecake_slice,honey_cheesecake_slice,dessert,,cheesecake,honey,,,slice,,
ExtraDelight,extradelight:honey_cookie_dough,honey_cookie_dough,ingredient,,cookie_dough,honey,,,,,
ExtraDelight,extradelight:honey_custard,honey_custard,dessert,,custard,honey,,,,,
ExtraDelight,extradelight:honey_ice_cream,honey_ice_cream,dessert,,ice_cream,honey,,,,,
ExtraDelight,extradelight:honey_milkshake,honey_milkshake,drink,,milkshake,honey,,,,,
ExtraDelight,extradelight:honey_popsicle,honey_popsicle,dessert,,popsicle,honey,,,,,
ExtraDelight,extradelight:horchata,horchata,drink,,horchata,,,,,,
ExtraDelight,extradelight:hotdish,hotdish,meal,,hotdish,,,,serving,,
ExtraDelight,extradelight:hotdish_feast,hotdish_feast,meal,,hotdish,,,,feast,,
ExtraDelight,extradelight:ice_cream,ice_cream,dessert,,ice_cream,,,,,,
ExtraDelight,extradelight:jam_toast,jam_toast,meal,,jam_toast,,,,,,
ExtraDelight,extradelight:jelly_black,jelly_black,dessert,,jelly,black,,,serving,,
ExtraDelight,extradelight:jelly_black_block_item,jelly_black_block_item,dessert,,jelly,black,,,feast,,
ExtraDelight,extradelight:jelly_blue,jelly_blue,dessert,,jelly,blue,,,serving,,
ExtraDelight,extradelight:jelly_blue_block_item,jelly_blue_block_item,dessert,,jelly,blue,,,feast,,
ExtraDelight,extradelight:jelly_brown,jelly_brown,dessert,,jelly,brown,,,serving,,
ExtraDelight,extradelight:jelly_brown_block_item,jelly_brown_block_item,dessert,,jelly,brown,,,feast,,
ExtraDelight,extradelight:jelly_cyan,jelly_cyan,dessert,,jelly,cyan,,,serving,,
ExtraDelight,extradelight:jelly_cyan_block_item,jelly_cyan_block_item,dessert,,jelly,cyan,,,feast,,
ExtraDelight,extradelight:jelly_green,jelly_green,dessert,,jelly,green,,,serving,,
ExtraDelight,extradelight:jelly_green_block_item,jelly_green_block_item,dessert,,jelly,green,,,feast,,
ExtraDelight,extradelight:jelly_grey,jelly_grey,dessert,,jelly,grey,,,serving,,
ExtraDelight,extradelight:jelly_grey_block_item,jelly_grey_block_item,dessert,,jelly,grey,,,feast,,
ExtraDelight,extradelight:jelly_light_blue,jelly_light_blue,dessert,,jelly,light_blue,,,serving,,
ExtraDelight,extradelight:jelly_light_blue_block_item,jelly_light_blue_block_item,dessert,,jelly,light_blue,,,feast,,
ExtraDelight,extradelight:jelly_light_grey,jelly_light_grey,dessert,,jelly,light_gray,,,serving,,
ExtraDelight,extradelight:jelly_light_grey_block_item,jelly_light_grey_block_item,dessert,,jelly,light_gray,,,feast,,
ExtraDelight,extradelight:jelly_lime,jelly_lime,dessert,,jelly,lime,,,serving,,
ExtraDelight,extradelight:jelly_lime_block_item,jelly_lime_block_item,dessert,,jelly,lime,,,feast,,
ExtraDelight,extradelight:jelly_magenta,jelly_magenta,dessert,,jelly,magenta,,,serving,,
ExtraDelight,extradelight:jelly_magenta_block_item,jelly_magenta_block_item,dessert,,jelly,magenta,,,feast,,
ExtraDelight,extradelight:jelly_orange,jelly_orange,dessert,,jelly,orange,,,serving,,
ExtraDelight,extradelight:jelly_orange_block_item,jelly_orange_block_item,dessert,,jelly,orange,,,feast,,
ExtraDelight,extradelight:jelly_pink,jelly_pink,dessert,,jelly,pink,,,serving,,
ExtraDelight,extradelight:jelly_pink_block_item,jelly_pink_block_item,dessert,,jelly,pink,,,feast,,
ExtraDelight,extradelight:jelly_purple,jelly_purple,dessert,,jelly,purple,,,serving,,
ExtraDelight,extradelight:jelly_purple_block_item,jelly_purple_block_item,dessert,,jelly,purple,,,feast,,
ExtraDelight,extradelight:jelly_red,jelly_red,dessert,,jelly,red,,,serving,,
ExtraDelight,extradelight:jelly_red_block_item,jelly_red_block_item,dessert,,jelly,red,,,feast,,
ExtraDelight,extradelight:jelly_white,jelly_white,dessert,,jelly,white,,,serving,,
ExtraDelight,extradelight:jelly_white_block_item,jelly_white_block_item,dessert,,jelly,white,,,feast,,
ExtraDelight,extradelight:jelly_yellow,jelly_yellow,dessert,,jelly,yellow,,,serving,,
ExtraDelight,extradelight:jelly_yellow_block_item,jelly_yellow_block_item,dessert,,jelly,yellow,,,feast,,
ExtraDelight,extradelight:jerky,jerky,meal,,jerky,,,,,,
ExtraDelight,extradelight:karminadle,karminadle,meal,,karminadle,,,,,,
ExtraDelight,extradelight:ketchup_jar_item,ketchup_jar_item,ingredient,,sauce,ketchup,,,,,
ExtraDelight,extradelight:lamb_stew,lamb_stew,meal,,stew,mutton,,,serving,,
ExtraDelight,extradelight:lamb_stew_feast,lamb_stew_feast,meal,,stew,mutton,,,feast,,
ExtraDelight,extradelight:lamb_stew_rice,lamb_stew_rice,meal,,stew_over_rice,mutton,,,,,
ExtraDelight,extradelight:lasagna_noodles,lasagna_noodles,ingredient,,pasta,lasagna,,,,,
ExtraDelight,extradelight:lasanga,lasanga,meal,,lasagna,,,,serving,,
ExtraDelight,extradelight:lasanga_feast,lasanga_feast,meal,,lasagna,,,,feast,,
ExtraDelight,extradelight:liver_onions,liver_onions,meal,,liver_onions,,,,,,
ExtraDelight,extradelight:lugaw,lugaw,meal,,lugaw,,,,,,
ExtraDelight,extradelight:mac_cheese_hot_dog,mac_cheese_hot_dog,meal,,mac_cheese,hot_dog,,,serving,,
ExtraDelight,extradelight:mac_cheese_hot_dog_feast,mac_cheese_hot_dog_feast,meal,,mac_cheese,hot_dog,,,feast,,
ExtraDelight,extradelight:macaroni,macaroni,ingredient,,pasta,macaroni,,,,,
ExtraDelight,extradelight:macaroni_cheese,macaroni_cheese,meal,,mac_cheese,,,,serving,,
ExtraDelight,extradelight:macaroni_cheese_feast,macaroni_cheese_feast,meal,,mac_cheese,,,,feast,,
ExtraDelight,extradelight:mayo_jar_item,mayo_jar_item,ingredient,,sauce,mayo,,,,,
ExtraDelight,extradelight:meat_pie_block_item,meat_pie_block_item,meal,,pie,meat,,,feast,,
ExtraDelight,extradelight:meat_pie_slice,meat_pie_slice,meal,,pie,meat,,,slice,,
ExtraDelight,extradelight:meatloaf,meatloaf,meal,,meatloaf,,,,slice,,
ExtraDelight,extradelight:meatloaf_feast,meatloaf_feast,meal,,meatloaf,,,,feast,,
ExtraDelight,extradelight:meatloaf_sandwich,meatloaf_sandwich,meal,,sandwich,meatloaf,,,,,
ExtraDelight,extradelight:milk_tart_feast,milk_tart_feast,meal,,tart,milk,,,feast,,
ExtraDelight,extradelight:milk_tart_slice,milk_tart_slice,meal,,tart,milk,,,slice,,
ExtraDelight,extradelight:milkshake,milkshake,drink,,milkshake,,,,,,
ExtraDelight,extradelight:mint,mint,crop,spice,mint,,,,,,
ExtraDelight,extradelight:mint_candy_blue,mint_candy_blue,candy,,mint,blue,,,,,
ExtraDelight,extradelight:mint_candy_green,mint_candy_green,candy,,mint,green,,,,,
ExtraDelight,extradelight:mint_candy_red,mint_candy_red,candy,,mint,red,,,,,
ExtraDelight,extradelight:mint_chip_ice_cream,mint_chip_ice_cream,dessert,,ice_cream,mint_chip,,,,,
ExtraDelight,extradelight:mint_chip_milkshake,mint_chip_milkshake,drink,,milkshake,mint_chip,,,,,
ExtraDelight,extradelight:mint_jelly,mint_jelly,ingredient,,jam,mint,,,,,
ExtraDelight,extradelight:mint_lamb,mint_lamb,meal,,mint_lamb,,,,serving,,
ExtraDelight,extradelight:mint_lamb_feast,mint_lamb_feast,meal,,mint_lamb,,,,feast,,
ExtraDelight,extradelight:mint_tea,mint_tea,drink,,tea,mint,,,,,
ExtraDelight,extradelight:monkey_bread,monkey_bread,dessert,,monkey_bread,,,,serving,,
ExtraDelight,extradelight:monkey_bread_feast,monkey_bread_feast,dessert,,monkey_bread,,,,feast,,
ExtraDelight,extradelight:muffin_apple,muffin_apple,meal,,muffin,apple,,,,,
ExtraDelight,extradelight:muffin_cinnamon,muffin_cinnamon,meal,,muffin,cinnamon,,,,,
ExtraDelight,extradelight:muffin_ginger,muffin_ginger,meal,,muffin,ginger,,,,,
ExtraDelight,extradelight:muffin_sweet_berry,muffin_sweet_berry,meal,,muffin,sweet_berry,,,,,
ExtraDelight,extradelight:mushroom_burger,mushroom_burger,meal,,burger,mushroom,,,,,
ExtraDelight,extradelight:mushroom_risotto,mushroom_risotto,meal,,risotto,mushroom,,,,,
ExtraDelight,extradelight:nasi_kebuli,nasi_kebuli,meal,,pilaf,nasi_kebuli,,,,,
ExtraDelight,extradelight:omelette,omelette,meal,,omelet,,,,,,
ExtraDelight,extradelight:omelette_mix,omelette_mix,ingredient,,omelet_mix,,,,,,
ExtraDelight,extradelight:oxtail_soup,oxtail_soup,meal,,soup,oxtail,,,,,
ExtraDelight,extradelight:oyakodon,oyakodon,meal,,oyakodon,,,,,,
ExtraDelight,extradelight:pasta_alfredo,pasta_alfredo,meal,,pasta,alfredo,,,,,
ExtraDelight,extradelight:pasta_alla_norcina,pasta_alla_norcina,meal,,pasta,alla_norcina,,,,,
ExtraDelight,extradelight:pasta_tomato,pasta_tomato,meal,,pasta,tomato,,,,,
ExtraDelight,extradelight:peeled_ginger,peeled_ginger,ingredient,,ginger,peeled,,,,,
ExtraDelight,extradelight:pickled_ginger,pickled_ginger,ingredient,,ginger,pickled,,,,,
ExtraDelight,extradelight:popcorn,popcorn,meal,,popcorn,,,,,,
ExtraDelight,extradelight:pork_stew,pork_stew,meal,,stew,pork,,,serving,,
ExtraDelight,extradelight:pork_stew_feast,pork_stew_feast,meal,,stew,pork,,,feast,,
ExtraDelight,extradelight:pork_stew_rice,pork_stew_rice,meal,,stew_over_rice,pork,,,,,
ExtraDelight,extradelight:pork_tenderloin,pork_tenderloin,ingredient,,tenderloin,pork,deep_fried,,,,
ExtraDelight,extradelight:pork_tenderloin_sandwich,pork_tenderloin_sandwich,meal,,sandwich,pork_tenderloin,,,,,
ExtraDelight,extradelight:pot_roast_block_item,pot_roast_block_item,meal,,pot_roast,,,,feast,,
ExtraDelight,extradelight:potato_au_gratin,potato_au_gratin,meal,,potato,au_gratin,,,serving,,
ExtraDelight,extradelight:potato_au_gratin_feast,potato_au_gratin_feast,meal,,potato,au_gratin,,,feast,,
ExtraDelight,extradelight:potato_chips,potato_chips,meal,,chip,potato,,,,,a meeeeeal?
ExtraDelight,extradelight:potato_soup,potato_soup,meal,,soup,potato,,,,,
ExtraDelight,extradelight:potato_sticks,potato_sticks,ingredient,,potato,,,,sticks,,
ExtraDelight,extradelight:potroast,potroast,meal,,pot_roast,,,,serving,,
ExtraDelight,extradelight:pulled_pork_block_item,pulled_pork_block_item,meal,,pork,shredded,,,feast,,
ExtraDelight,extradelight:pulled_pork_sandwich,pulled_pork_sandwich,meal,,sandwich,pulled_pork,,,,,
ExtraDelight,extradelight:pumpkin_cheesecake,pumpkin_cheesecake,dessert,,cheesecake,pumpkin,,,feast,,
ExtraDelight,extradelight:pumpkin_cheesecake_slice,pumpkin_cheesecake_slice,dessert,,cheesecake,pumpkin,,,slice,,
ExtraDelight,extradelight:pumpkin_cookie,pumpkin_cookie,dessert,,cookie,pumpkin,,,,,
ExtraDelight,extradelight:pumpkin_cookie_dough,pumpkin_cookie_dough,ingredient,,cookie_dough,pumpkin,,,,,
ExtraDelight,extradelight:pumpkin_custard,pumpkin_custard,dessert,,custard,pumpkin,,,,,
ExtraDelight,extradelight:pumpkin_ice_cream,pumpkin_ice_cream,dessert,,ice_cream,pumpkin,,,,,
ExtraDelight,extradelight:pumpkin_milkshake,pumpkin_milkshake,drink,,milkshake,pumpkin,,,,,
ExtraDelight,extradelight:pumpkin_pie_item,pumpkin_pie_item,dessert,,pie,pumpkin,,,feast,,
ExtraDelight,extradelight:pumpkin_pie_slice,pumpkin_pie_slice,dessert,,pie,pumpkin,,,slice,,
ExtraDelight,extradelight:pumpkin_roll,pumpkin_roll,dessert,,cake,pumpkin_roll,,,slice,,
ExtraDelight,extradelight:pumpkin_roll_feast,pumpkin_roll_feast,dessert,,cake,pumpkin_roll,,,feast,,
ExtraDelight,extradelight:punch,punch,drink,,punch,,,,serving,,
ExtraDelight,extradelight:punch_feast,punch_feast,drink,,punch,,,,feast,,
ExtraDelight,extradelight:quiche,quiche,meal,,quiche,,,,feast,,
